  8.0354E+01 -2.9506E-01
  8.0482E+01 -2.5603E-01
  8.0610E+01 -2.1614E-01
  8.0738E+01 -1.7535E-01
  8.0866E+01 -1.3391E-01
  8.0994E+01 -9.2028E-02
  8.1122E+01 -4.9828E-02
  8.1250E+01 -7.4232E-03
  8.1378E+01  3.5049E-02
  8.1506E+01  7.7434E-02
  8.1634E+01  1.1958E-01
  8.1762E+01  1.6131E-01
  8.1890E+01  2.0237E-01
  8.2018E+01  2.4277E-01
  8.2146E+01  2.8254E-01
  8.2274E+01  3.2146E-01
  8.2402E+01  3.5923E-01
  8.2530E+01  3.9574E-01
  8.2658E+01  4.3109E-01
  8.2786E+01  4.6529E-01
  8.2914E+01  4.9822E-01
  8.3041E+01  5.2975E-01
  8.3169E+01  5.5997E-01
  8.3297E+01  5.8900E-01
  8.3425E+01  6.1672E-01
  8.3553E+01  6.4294E-01
  8.3681E+01  6.6771E-01
  8.3809E+01  6.9133E-01
  8.3937E+01  7.1397E-01
  8.4065E+01  7.3541E-01
  8.4193E+01  7.5557E-01
  8.4321E+01  7.7442E-01
  8.4449E+01  7.9173E-01
  8.4577E+01  8.0783E-01
  8.4705E+01  8.2310E-01
  8.4833E+01  8.3763E-01
  8.4961E+01  8.5137E-01
  8.5089E+01  8.6428E-01
  8.5217E+01  8.7605E-01
  8.5345E+01  8.8623E-01
  8.5473E+01  8.9543E-01
  8.5601E+01  9.0407E-01
  8.5729E+01  9.1208E-01
  8.5856E+01  9.1949E-01
  8.5984E+01  9.2620E-01
  8.6112E+01  9.3198E-01
  8.6240E+01  9.3674E-01
  8.6368E+01  9.4069E-01
  8.6496E+01  9.4392E-01
  8.6624E+01  9.4651E-01
  8.6752E+01  9.4858E-01
  8.6880E+01  9.5003E-01
  8.7008E+01  9.5076E-01
  8.7136E+01  9.5073E-01
  8.7264E+01  9.4983E-01
  8.7392E+01  9.4804E-01
  8.7520E+01  9.4557E-01
  8.7648E+01  9.4257E-01
  8.7776E+01  9.3898E-01
  8.7904E+01  9.3492E-01
  8.8032E+01  9.3009E-01
  8.8160E+01  9.2404E-01
  8.8288E+01  9.1692E-01
  8.8416E+01  9.0907E-01
  8.8543E+01  9.0063E-01
  8.8671E+01  8.9154E-01
  8.8799E+01  8.8184E-01
  8.8927E+01  8.7121E-01
  8.9055E+01  8.5928E-01
  8.9183E+01  8.4625E-01
  8.9311E+01  8.3219E-01
  8.9439E+01  8.1715E-01
  8.9567E+01  8.0128E-01
  8.9695E+01  7.8456E-01
  8.9823E+01  7.6676E-01
  8.9951E+01  7.4777E-01
  9.0079E+01  7.2740E-01
  9.0207E+01  7.0527E-01
  9.0335E+01  6.8180E-01
  9.0463E+01  6.5739E-01
  9.0591E+01  6.3189E-01
  9.0719E+01  6.0501E-01
  9.0847E+01  5.7671E-01
  9.0975E+01  5.4712E-01
  9.1103E+01  5.1633E-01
  9.1230E+01  4.8418E-01
  9.1358E+01  4.5043E-01
  9.1486E+01  4.1537E-01
  9.1614E+01  3.7926E-01
  9.1742E+01  3.4205E-01
  9.1870E+01  3.0364E-01
  9.1998E+01  2.6409E-01
  9.2126E+01  2.2367E-01
  9.2254E+01  1.8256E-01
  9.2382E+01  1.4078E-01
  9.2510E+01  9.8411E-02
  9.2638E+01  5.5617E-02
  9.2766E+01  1.2499E-02
  9.2894E+01 -3.0723E-02
  9.3022E+01 -7.3792E-02
  9.3150E+01 -1.1655E-01
  9.3278E+01 -1.5890E-01
  9.3406E+01 -2.0073E-01
  9.3534E+01 -2.4189E-01
  9.3662E+01 -2.8226E-01
  9.3790E+01 -3.2172E-01
  9.3918E+01 -3.6011E-01
  9.4045E+01 -3.9740E-01
  9.4173E+01 -4.3357E-01
  9.4301E+01 -4.6854E-01
  9.4429E+01 -5.0219E-01
  9.4557E+01 -5.3442E-01
  9.4685E+01 -5.6531E-01
  9.4813E+01 -5.9487E-01
  9.4941E+01 -6.2312E-01
  9.5069E+01 -6.4999E-01
  9.5197E+01 -6.7563E-01
  9.5325E+01 -7.0034E-01
  9.5453E+01 -7.2394E-01
  9.5581E+01 -7.4584E-01
  9.5709E+01 -7.6585E-01
  9.5837E+01 -7.8459E-01
  9.5965E+01 -8.0245E-01
  9.6093E+01 -8.1934E-01
  9.6221E+01 -8.3545E-01
  9.6349E+01 -8.5057E-01
  9.6477E+01 -8.6448E-01
  9.6605E+01 -8.7721E-01
  9.6732E+01 -8.8886E-01
  9.6860E+01 -8.9950E-01
  9.6988E+01 -9.0933E-01
  9.7116E+01 -9.1855E-01
  9.7244E+01 -9.2701E-01
  9.7372E+01 -9.3475E-01
  9.7500E+01 -9.4161E-01
  9.7628E+01 -9.4733E-01
  9.7756E+01 -9.5208E-01
  9.7884E+01 -9.5619E-01
  9.8012E+01 -9.5978E-01
  9.8140E+01 -9.6279E-01
  9.8268E+01 -9.6525E-01
  9.8396E+01 -9.6692E-01
  9.8524E+01 -9.6744E-01
  9.8652E+01 -9.6711E-01
  9.8780E+01 -9.6616E-01
  9.8908E+01 -9.6460E-01
  9.9036E+01 -9.6250E-01
  9.9164E+01 -9.5981E-01
  9.9292E+01 -9.5635E-01
  9.9419E+01 -9.5197E-01
  9.9547E+01 -9.4674E-01
  9.9675E+01 -9.4059E-01
  9.9803E+01 -9.3366E-01
  9.9931E+01 -9.2612E-01
  1.0006E+02 -9.1789E-01
  1.0019E+02 -9.0895E-01
  1.0032E+02 -8.9917E-01
  1.0044E+02 -8.8823E-01
  1.0057E+02 -8.7589E-01
  1.0070E+02 -8.6255E-01
  1.0083E+02 -8.4853E-01
  1.0095E+02 -8.3368E-01
  1.0108E+02 -8.1815E-01
  1.0121E+02 -8.0158E-01
  1.0134E+02 -7.8339E-01
  1.0147E+02 -7.6353E-01
  1.0159E+02 -7.4246E-01
  1.0172E+02 -7.2036E-01
  1.0185E+02 -6.9714E-01
  1.0198E+02 -6.7291E-01
  1.0211E+02 -6.4734E-01
  1.0223E+02 -6.2008E-01
  1.0236E+02 -5.9130E-01
  1.0249E+02 -5.6122E-01
